Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Jun-1990,ISO,111,548,"3,293",242,"4,194","1,865",180,"2,045","6,239"
Jun-1990,JAN,"1,546",577,"2,079",745,"4,947",354,"1,659","2,013","6,960"
Jun-1990,JAX,"4,414","2,169","2,351",466,"9,400","1,868",695,"2,563","11,963"
Jun-1990,LAL,0,29,"4,471",261,"4,761","6,080",212,"6,292","11,053"
Jun-1990,LEX,"1,362","1,601","4,694",115,"7,772","2,808",54,"2,862","10,634"
Jun-1990,LOU,0,221,"5,698",22,"5,941","8,854",8,"8,862","14,803"
Jun-1990,MCN,18,800,"2,539",128,"3,485","1,888",99,"1,987","5,472"
Jun-1990,MCO,"15,258","5,271","2,205",282,"23,016",0,0,0,"23,016"
Jun-1990,MEI,0,862,"1,646","1,478","3,986","1,024","1,388","2,412","6,398"
Jun-1990,MEM,"15,174","6,241","6,138",512,"28,065",244,4,248,"28,313"
Jun-1990,MGM,444,"1,472","3,315","1,786","7,017",936,521,"1,457","8,474"
Jun-1990,MIA,"22,159","9,318","6,216",555,"38,248",0,0,0,"38,248"
Jun-1990,MLB,950,659,"10,834",16,"12,459","5,546",0,"5,546","18,005"
Jun-1990,MOB,"1,725",312,"2,253","1,455","5,745","1,158","1,173","2,331","8,076"
Jun-1990,OPF,0,459,"7,243",812,"8,514","7,290",372,"7,662","16,176"
Jun-1990,ORL,0,"1,098","10,121",139,"11,358","3,607",74,"3,681","15,039"
Jun-1990,OWB,0,453,"3,492",206,"4,151","1,662",4,"1,666","5,817"
Jun-1990,PAH,0,"1,000","2,377",78,"3,455","1,034",4,"1,038","4,493"
Jun-1990,PBI,"4,728","3,489","8,822",68,"17,107","1,805",2,"1,807","18,914"
Jun-1990,PDK,0,66,"14,554",65,"14,685","9,464",0,"9,464","24,149"
Jun-1990,PFN,0,"1,236","4,980",257,"6,473","8,588",102,"8,690","15,163"
Jun-1990,PIE,166,45,"4,300",556,"5,067","6,067","1,241","7,308","12,375"
Jun-1990,PMP,0,299,"4,404",0,"4,703","12,145",0,"12,145","16,848"
Jun-1990,PNS,"1,592","1,035","3,235","1,759","7,621","3,143","2,082","5,225","12,846"
Jun-1990,RDU,"10,569","5,420","7,039",777,"23,805",450,24,474,"24,279"
Jun-1990,RSW,"3,360","1,115",369,139,"4,983",59,110,169,"5,152"
Jun-1990,SAV,"1,973",331,"4,070","1,107","7,481","1,917",671,"2,588","10,069"
Jun-1990,SDF,"6,764","2,435","3,557",391,"13,147",169,16,185,"13,332"
Jun-1990,SIG,0,503,"3,002",274,"3,779","3,682",47,"3,729","7,508"
Jun-1990,SJU,"5,387","8,507","2,204",356,"16,454",529,76,605,"17,059"
Jun-1990,SPG,0,419,"3,974",20,"4,413","4,594",72,"4,666","9,079"
Jun-1990,SRQ,"2,490","1,299","6,486",291,"10,566","3,389",52,"3,441","14,007"
Jun-1990,STT,498,"5,924","1,665",196,"8,283",956,42,998,"9,281"
Jun-1990,STX,477,"3,554","1,370",379,"5,780",259,69,328,"6,108"
Jun-1990,TCL,0,355,"2,522",587,"3,464","1,553",345,"1,898","5,362"
Jun-1990,TLH,"1,511","1,871","4,877",384,"8,643","3,958",184,"4,142","12,785"
Jun-1990,TMB,0,1,"11,766",9,"11,776","21,684",0,"21,684","33,460"
Jun-1990,TPA,"10,333","3,934","4,211",109,"18,587",0,0,0,"18,587"
Jun-1990,TRI,408,"1,676","3,209",60,"5,353","2,111",2,"2,113","7,466"
Jun-1990,TYS,"1,900","2,513","5,600","1,335","11,348","2,738",552,"3,290","14,638"
Jun-1990,VRB,0,266,"12,415",9,"12,690","5,908",0,"5,908","18,598"
Jul-1990,ABY,7,926,"2,172",234,"3,339",718,238,956,"4,295"
Jul-1990,AGS,579,"1,290","1,513",472,"3,854","2,102",265,"2,367","6,221"
Jul-1990,ATL,"49,547","16,047","1,626",103,"67,323",84,0,84,"67,407"
Jul-1990,AVL,419,"2,032","2,716",27,"5,194","1,457",14,"1,471","6,665"
Jul-1990,BHM,"3,571","1,790","7,202","1,167","13,730","3,548",343,"3,891","17,621"
Jul-1990,BNA,"9,163","5,786","6,734",479,"22,162",136,0,136,"22,298"
Jul-1990,CAE,"2,368","1,373","3,646",421,"7,808","1,301",155,"1,456","9,264"
Jul-1990,CHA,879,"1,308","4,624",220,"7,031","1,395",125,"1,520","8,551"
Jul-1990,CHS,"2,630",133,"3,098","2,069","7,930",256,"3,702","3,958","11,888"
Jul-1990,CLT,"20,710","10,919","6,278",494,"38,401",0,0,0,"38,401"
Jul-1990,CRE,0,171,"9,822",116,"10,109","6,659",2,"6,661","16,770"
Jul-1990,CRG,0,558,"7,120",388,"8,066","6,893",236,"7,129","15,195"
Jul-1990,CSG,181,"1,272","2,523",53,"4,029","1,712",102,"1,814","5,843"
Jul-1990,CVG,"11,815","10,737","1,389",189,"24,130",83,0,83,"24,213"
Jul-1990,DAB,"1,307",443,"16,816",22,"18,588","7,438",1,"7,439","26,027"
Jul-1990,DHN,19,"1,324","3,502","2,098","6,943","3,994",512,"4,506","11,449"
Jul-1990,EYW,365,"2,139","2,830",85,"5,419","2,355",56,"2,411","7,830"
Jul-1990,FAY,500,974,"2,532",414,"4,420","1,377",127,"1,504","5,924"
Jul-1990,FLL,"7,876","4,471","4,878",106,"17,331",480,0,480,"17,811"
Jul-1990,FLO,0,605,"1,900",167,"2,672","1,229",156,"1,385","4,057"
Jul-1990,FMY,0,897,"4,309",27,"5,233","3,153",11,"3,164","8,397"
Jul-1990,FPR,0,304,"4,443",4,"4,751","11,036",0,"11,036","15,787"
Jul-1990,FTY,0,167,"5,785",319,"6,271","5,096",170,"5,266","11,537"
Jul-1990,FXE,0,469,"14,031",6,"14,506","3,599",0,"3,599","18,105"
Jul-1990,GLH,2,386,917,182,"1,487",385,583,968,"2,455"
Jul-1990,GMU,0,18,"3,525",0,"3,543","3,343",0,"3,343","6,886"
Jul-1990,GNV,617,"1,135","3,852",172,"5,776","2,960",341,"3,301","9,077"
Jul-1990,GPT,192,401,"3,327","1,135","5,055","1,172","1,589","2,761","7,816"
Jul-1990,GSO,"3,962","1,349","5,577",92,"10,980","2,990",38,"3,028","14,008"
Jul-1990,GSP,"1,848","1,357","1,880",126,"5,211",439,106,545,"5,756"
Jul-1990,HKS,0,8,"2,867",441,"3,316","1,786",69,"1,855","5,171"
Jul-1990,HSV,"1,891","1,011","2,734",436,"6,072","2,342",330,"2,672","8,744"
Jul-1990,HWO,0,0,"5,324",22,"5,346","10,704",0,"10,704","16,050"
Jul-1990,ILM,465,642,"3,055",71,"4,233","2,168",380,"2,548","6,781"
Jul-1990,INT,26,438,"3,612",33,"4,109","4,443",16,"4,459","8,568"
Jul-1990,ISO,96,566,"3,040",178,"3,880","1,743",100,"1,843","5,723"
Jul-1990,JAN,"1,629",625,"1,981",629,"4,864",322,"1,410","1,732","6,596"
Jul-1990,JAX,"4,574","2,106","2,010",546,"9,236","1,686","1,291","2,977","12,213"
Jul-1990,LAL,0,23,"4,193",124,"4,340","5,487",164,"5,651","9,991"
Jul-1990,LEX,"1,397","1,648","5,083",113,"8,241","2,838",66,"2,904","11,145"
Jul-1990,LOU,0,248,"5,766",26,"6,040","11,105",4,"11,109","17,149"
Jul-1990,MCN,32,794,"2,198",130,"3,154","1,747",101,"1,848","5,002"
Jul-1990,MCO,"15,685","5,649","1,951",253,"23,538",122,2,124,"23,662"
Jul-1990,MEI,0,864,"1,456","1,348","3,668",609,"1,251","1,860","5,528"
Jul-1990,MEM,"15,150","6,432","5,706",547,"27,835",140,32,172,"28,007"
Jul-1990,MGM,446,"1,473","2,784","1,509","6,212",821,390,"1,211","7,423"
Jul-1990,MIA,"23,599","9,106","5,932",555,"39,192",0,0,0,"39,192"
Jul-1990,MLB,986,669,"10,439",10,"12,104","8,407",0,"8,407","20,511"
Jul-1990,MOB,"1,773",269,"2,213","1,339","5,594",835,"1,196","2,031","7,625"
Jul-1990,OPF,0,497,"7,305",863,"8,665","7,792",615,"8,407","17,072"
Jul-1990,ORL,0,"1,080","10,270",138,"11,488","3,691",52,"3,743","15,231"
Jul-1990,OWB,0,559,"2,705",162,"3,426","1,504",34,"1,538","4,964"
Jul-1990,PAH,0,"1,043","2,416",89,"3,548","1,082",8,"1,090","4,638"
Jul-1990,PBI,"4,763","3,527","8,568",129,"16,987","1,552",4,"1,556","18,543"
Jul-1990,PDK,0,24,"13,252",67,"13,343","8,894",9,"8,903","22,246"
Jul-1990,PFN,0,"1,285","4,804",265,"6,354","8,412",193,"8,605","14,959"
Jul-1990,PIE,158,81,"4,100",467,"4,806","6,046","1,294","7,340","12,146"
Jul-1990,PMP,0,282,"4,482",5,"4,769","12,210",0,"12,210","16,979"
Jul-1990,PNS,"1,628","1,064","3,138","2,132","7,962","3,986","2,433","6,419","14,381"
Jul-1990,RDU,"10,637","5,560","6,101",741,"23,039",504,2,506,"23,545"
Jul-1990,RSW,"3,499","1,164",343,360,"5,366",54,352,406,"5,772"
Jul-1990,SAV,"1,973",321,"3,524",959,"6,777","1,923",506,"2,429","9,206"
Jul-1990,SDF,"6,628","2,472","3,481",432,"13,013",361,19,380,"13,393"
Jul-1990,SIG,0,602,"3,279",231,"4,112","3,921",48,"3,969","8,081"
Jul-1990,SJU,"6,280","8,696","2,282",333,"17,591",451,82,533,"18,124"
Jul-1990,SPG,0,465,"3,796",5,"4,266","5,626",12,"5,638","9,904"
Jul-1990,SRQ,"2,554","1,316","6,213",298,"10,381","3,041",99,"3,140","13,521"
Jul-1990,STT,556,"5,923","1,899",142,"8,520",894,30,924,"9,444"
Jul-1990,STX,502,"3,437","1,328",322,"5,589",183,49,232,"5,821"
Jul-1990,TCL,0,362,"2,226",398,"2,986","1,706",242,"1,948","4,934"
Jul-1990,TLH,"1,566","1,809","4,702",344,"8,421","4,120",166,"4,286","12,707"
Jul-1990,TMB,0,0,"11,775",29,"11,804","20,218",8,"20,226","32,030"
Jul-1990,TPA,"10,741","4,061","3,700",185,"18,687",0,0,0,"18,687"
Jul-1990,TRI,427,"1,769","3,025",28,"5,249","2,092",4,"2,096","7,345"
Jul-1990,TYS,"1,864","2,634","5,201","1,196","10,895","3,414",554,"3,968","14,863"
Jul-1990,VRB,1,272,"11,271",5,"11,549","6,884",4,"6,888","18,437"
Aug-1990,ABY,5,962,"2,104",251,"3,322",676,245,921,"4,243"
Aug-1990,AGS,535,"1,339","1,570",338,"3,782","1,327",92,"1,419","5,201"
Aug-1990,ATL,"50,186","16,667","1,668",109,"68,630",89,0,89,"68,719"
Aug-1990,AVL,426,"2,109","2,803",64,"5,402","2,084",0,"2,084","7,486"
Aug-1990,BHM,"3,637","2,024","8,058","1,489","15,208","3,926",575,"4,501","19,709"
Aug-1990,BNA,"9,099","6,079","7,030",582,"22,790",151,3,154,"22,944"
Aug-1990,CAE,"2,369","1,513","3,538",550,"7,970","1,043",240,"1,283","9,253"
Aug-1990,CHA,908,"1,428","4,934",332,"7,602","1,490",163,"1,653","9,255"
Aug-1990,CHS,"2,795",165,"2,935","1,940","7,835",334,"1,282","1,616","9,451"
Aug-1990,CLT,"20,872","11,138","6,502",480,"38,992",0,0,0,"38,992"
Aug-1990,CRE,0,196,"8,130",106,"8,432","4,611",0,"4,611","13,043"
Aug-1990,CRG,0,668,"7,651",318,"8,637","8,029",214,"8,243","16,880"
Aug-1990,CSG,186,"1,304","2,677",77,"4,244","1,974",103,"2,077","6,321"
Aug-1990,CVG,"12,051","11,535","1,432",122,"25,140",97,0,97,"25,237"
Aug-1990,DAB,"1,301",455,"14,966",28,"16,750","7,276",8,"7,284","24,034"
Aug-1990,DHN,22,"1,365","3,469","2,551","7,407","3,229",442,"3,671","11,078"
Aug-1990,EYW,357,"2,368","2,928",163,"5,816","1,968",47,"2,015","7,831"
Aug-1990,FAY,505,"1,036","2,270",292,"4,103","1,001",39,"1,040","5,143"
Aug-1990,FLL,"7,968","4,463","4,926",86,"17,443",682,0,682,"18,125"
Aug-1990,FLO,0,634,"1,880",152,"2,666",968,145,"1,113","3,779"
Aug-1990,FMY,0,"1,065","4,287",36,"5,388","3,145",28,"3,173","8,561"
Aug-1990,FPR,0,373,"4,404",17,"4,794","8,908",0,"8,908","13,702"
Aug-1990,FTY,0,186,"5,840",399,"6,425","5,366",92,"5,458","11,883"
Aug-1990,FXE,0,407,"14,399",27,"14,833","3,719",0,"3,719","18,552"
Aug-1990,GLH,0,387,"1,080",155,"1,622",351,520,871,"2,493"
Aug-1990,GMU,0,24,"3,376",17,"3,417","2,753",2,"2,755","6,172"
Aug-1990,GNV,619,"1,264","4,090",121,"6,094","2,852",145,"2,997","9,091"
Aug-1990,GPT,194,399,"2,849","1,546","4,988",654,"1,156","1,810","6,798"
Aug-1990,GSO,"3,905","1,584","5,343",83,"10,915","2,460",74,"2,534","13,449"
Aug-1990,GSP,"1,873","1,361","2,037",162,"5,433",478,108,586,"6,019"
Aug-1990,HKS,0,8,"3,228",693,"3,929","2,319",410,"2,729","6,658"
Aug-1990,HSV,"1,994","1,315","2,913",481,"6,703","2,139",402,"2,541","9,244"
Aug-1990,HWO,0,0,"5,250",35,"5,285","9,858",0,"9,858","15,143"
Aug-1990,ILM,470,690,"2,605",170,"3,935","1,652",294,"1,946","5,881"
Aug-1990,INT,21,457,"3,436",16,"3,930","3,543",10,"3,553","7,483"
Aug-1990,ISO,112,575,"2,730",218,"3,635","1,444",36,"1,480","5,115"
Aug-1990,JAN,"1,696",690,"2,021",473,"4,880",304,752,"1,056","5,936"
Aug-1990,JAX,"4,624","2,259","2,284",630,"9,797","1,734","1,118","2,852","12,649"
Aug-1990,LAL,0,19,"4,247",125,"4,391","6,699",173,"6,872","11,263"
Aug-1990,LEX,"1,389","1,671","4,571",120,"7,751","2,866",102,"2,968","10,719"
Aug-1990,LOU,0,248,"5,496",19,"5,763","8,510",14,"8,524","14,287"
Aug-1990,MCN,12,845,"2,214",164,"3,235","1,747",123,"1,870","5,105"
Aug-1990,MCO,"15,748","5,685","1,990",223,"23,646",0,0,0,"23,646"
Aug-1990,MEI,0,886,"1,309","1,312","3,507",506,"1,178","1,684","5,191"
Aug-1990,MEM,"16,091","6,573","6,077",550,"29,291",148,4,152,"29,443"
Aug-1990,MGM,487,"1,493","3,246","1,936","7,162",985,496,"1,481","8,643"
Aug-1990,MIA,"23,610","9,881","5,957",569,"40,017",0,0,0,"40,017"
Aug-1990,MLB,997,692,"10,146",18,"11,853","6,283",0,"6,283","18,136"
Aug-1990,MOB,"1,766",298,"2,312","1,560","5,936",889,"1,265","2,154","8,090"
Aug-1990,OPF,0,541,"6,977",913,"8,431","7,680",456,"8,136","16,567"
Aug-1990,ORL,0,"1,073","10,803",106,"11,982","3,547",52,"3,599","15,581"
Aug-1990,OWB,0,502,"2,675",68,"3,245","1,830",10,"1,840","5,085"
Aug-1990,PAH,0,"1,045","2,103",59,"3,207",974,0,974,"4,181"
Aug-1990,PBI,"4,865","3,459","8,830",139,"17,293","2,077",2,"2,079","19,372"
Aug-1990,PDK,0,41,"13,564",37,"13,642","10,103",6,"10,109","23,751"
Aug-1990,PFN,0,"1,334","5,134",294,"6,762","9,473",142,"9,615","16,377"
Aug-1990,PIE,166,99,"3,965",711,"4,941","6,618","1,541","8,159","13,100"
Aug-1990,PMP,0,310,"4,633",4,"4,947","11,831",0,"11,831","16,778"
Aug-1990,PNS,"1,676","1,076","3,349","2,063","8,164","4,395","2,564","6,959","15,123"
Aug-1990,RDU,"10,567","6,037","6,399",772,"23,775",584,37,621,"24,396"
Aug-1990,RSW,"3,470","1,193",398,126,"5,187",86,192,278,"5,465"
Aug-1990,SAV,"1,939",395,"3,601",874,"6,809","1,760",361,"2,121","8,930"
Aug-1990,SDF,"7,500","2,329","3,623",453,"13,905",460,38,498,"14,403"
Aug-1990,SIG,0,592,"3,072",191,"3,855","3,011",26,"3,037","6,892"
Aug-1990,SJU,"5,953","8,533","2,406",358,"17,250",359,108,467,"17,717"
Aug-1990,SPG,0,457,"3,843",16,"4,316","6,003",22,"6,025","10,341"
Aug-1990,SRQ,"2,447","1,407","6,664",365,"10,883","3,195",74,"3,269","14,152"
Aug-1990,STT,588,"5,888","2,017",54,"8,547",654,34,688,"9,235"
Aug-1990,STX,557,"3,427","1,478",253,"5,715",162,72,234,"5,949"
Aug-1990,TCL,0,376,"2,445",410,"3,231","1,331",205,"1,536","4,767"
Aug-1990,TLH,"1,561","2,005","4,514",387,"8,467","4,168",158,"4,326","12,793"
Aug-1990,TMB,0,0,"10,888",28,"10,916","19,472",8,"19,480","30,396"
Aug-1990,TPA,"10,952","4,318","4,058",157,"19,485",0,0,0,"19,485"
Aug-1990,TRI,428,"1,834","3,050",52,"5,364","3,203",14,"3,217","8,581"
Aug-1990,TYS,"1,875","2,779","5,526","1,381","11,561","3,112",406,"3,518","15,079"
