Date,Facility,,,,Military,Total,Civil,Military,Total,
,,Carrier,Taxi,Aviation,,,,,,Operations
Oct-1989,ADW,11,0,"1,533","7,880","9,424",581,"2,883","3,464","12,888"
Oct-1989,BWI,"13,649","7,434","5,277",132,"26,492",80,26,106,"26,598"
Oct-1989,DCA,"16,997","4,996","7,110",21,"29,124",0,0,0,"29,124"
Oct-1989,EWR,"22,304","8,139","2,317",44,"32,804",0,0,0,"32,804"
Oct-1989,HPN,875,"3,372","11,703",17,"15,967","3,192",0,"3,192","19,159"
Oct-1989,IAD,"10,440","4,647","4,848",229,"20,164",92,40,132,"20,296"
Oct-1989,JFK,"18,457","8,664","1,946",43,"29,110",0,0,0,"29,110"
Oct-1989,LGA,"22,790","5,697","2,301",54,"30,842",0,0,0,"30,842"
Oct-1989,PHL,"15,168","11,764","5,492",96,"32,520",0,0,0,"32,520"
Oct-1989,PIT,"21,519","8,588","2,318",525,"32,950",0,0,0,"32,950"
Oct-1989,TEB,0,"2,180","14,605",24,"16,809","2,823",0,"2,823","19,632"
Nov-1989,ADW,7,0,"1,234","7,312","8,553",587,"2,579","3,166","11,719"
Nov-1989,BWI,"13,327","6,946","4,678",76,"25,027",108,16,124,"25,151"
Nov-1989,DCA,"16,113","4,502","5,776",22,"26,413",4,0,4,"26,417"
Nov-1989,EWR,"21,753","7,668","2,156",66,"31,643",0,0,0,"31,643"
Nov-1989,HPN,358,"3,059","10,099",20,"13,536","2,840",0,"2,840","16,376"
Nov-1989,IAD,"9,640","3,580","4,559",236,"18,015",156,26,182,"18,197"
Nov-1989,JFK,"17,363","8,708","1,705",58,"27,834",0,0,0,"27,834"
Nov-1989,LGA,"22,058","5,318","2,014",34,"29,424",0,0,0,"29,424"
Nov-1989,PHL,"15,450","11,060","4,568",83,"31,161",0,0,0,"31,161"
Nov-1989,PIT,"21,080","7,840","2,066",513,"31,499",0,0,0,"31,499"
Nov-1989,TEB,0,"2,171","13,379",419,"15,969","2,244",6,"2,250","18,219"
Dec-1989,ADW,110,99,"1,029","6,179","7,417",426,"2,092","2,518","9,935"
Dec-1989,BWI,"13,060","6,695","3,486",79,"23,320",47,6,53,"23,373"
Dec-1989,DCA,"16,196","4,575","4,120",7,"24,898",4,0,4,"24,902"
Dec-1989,EWR,"22,008","7,639","1,895",48,"31,590",0,0,0,"31,590"
Dec-1989,HPN,354,"2,810","7,552",26,"10,742","2,234",0,"2,234","12,976"
Dec-1989,IAD,"9,812","2,762","3,411",171,"16,156",22,0,22,"16,178"
Dec-1989,JFK,"18,556","8,501","1,353",33,"28,443",0,0,0,"28,443"
Dec-1989,LGA,"23,035","5,243","1,725",23,"30,026",9,13,22,"30,048"
Dec-1989,PHL,"17,553","9,984","4,056",83,"31,676",0,0,0,"31,676"
Dec-1989,PIT,"20,871","7,719","1,979",503,"31,072",0,0,0,"31,072"
Dec-1989,TEB,9,"2,114","11,442",20,"13,585","2,318",0,"2,318","15,903"
Jan-1990,ABE,"1,136","1,700","4,021",351,"7,208","2,787",656,"3,443","10,651"
Jan-1990,ACY,579,"1,546","2,849",715,"5,689","1,341","1,632","2,973","8,662"
Jan-1990,ADW,10,0,"1,296","7,069","8,375",536,"2,472","3,008","11,383"
Jan-1990,AGC,0,"1,101","6,290",40,"7,431","7,054",38,"7,092","14,523"
Jan-1990,ALB,"2,608","7,558","3,864",578,"14,608",135,189,324,"14,932"
Jan-1990,AVP,496,"1,365","1,607",168,"3,636",777,105,882,"4,518"
Jan-1990,BGM,359,"2,067","1,176",32,"3,634",458,14,472,"4,106"
Jan-1990,BUF,"5,476","1,953","2,205",196,"9,830",528,122,650,"10,480"
Jan-1990,BWI,"13,496","7,217","4,239",205,"25,157",127,0,127,"25,284"
Jan-1990,CDW,0,871,"7,847",10,"8,728","8,574",2,"8,576","17,304"
Jan-1990,CHO,256,957,"2,115",118,"3,446","1,125",120,"1,245","4,691"
Jan-1990,CKB,0,909,"2,901",28,"3,838","2,812",18,"2,830","6,668"
Jan-1990,CRW,"1,084","1,077","2,825",367,"5,353",900,398,"1,298","6,651"
Jan-1990,CXY,0,3,"2,492",100,"2,595","2,454",130,"2,584","5,179"
Jan-1990,DCA,"16,729","4,643","5,108",29,"26,509",0,0,0,"26,509"
Jan-1990,ELM,299,"1,050","1,446",19,"2,814","2,136",10,"2,146","4,960"
Jan-1990,ERI,493,"1,137","1,968",52,"3,650","1,088",50,"1,138","4,788"
Jan-1990,EWR,"22,081","7,632","1,815",51,"31,579",0,0,0,"31,579"
Jan-1990,FRG,0,271,"9,292",47,"9,610","6,889",0,"6,889","16,499"
Jan-1990,HGR,16,500,"3,080",227,"3,823","2,650",190,"2,840","6,663"
Jan-1990,HLG,0,59,"1,421",134,"1,614",422,546,968,"2,582"
Jan-1990,HPN,342,"2,842","8,527",12,"11,723","2,461",0,"2,461","14,184"
Jan-1990,HTS,359,631,"1,438",72,"2,500",318,6,324,"2,824"
Jan-1990,IAD,"10,243","3,154","4,552",234,"18,183",24,6,30,"18,213"
Jan-1990,IAG,16,95,"1,365","1,157","2,633","2,264","1,806","4,070","6,703"
Jan-1990,ILG,6,300,"6,591",453,"7,350","6,682",994,"7,676","15,026"
Jan-1990,IPT,0,844,"1,835",44,"2,723","1,052",4,"1,056","3,779"
Jan-1990,ISP,995,"2,350","6,261",449,"10,055","5,038",83,"5,121","15,176"
Jan-1990,ITH,171,"1,697","1,374",9,"3,251","1,660",10,"1,670","4,921"
Jan-1990,JFK,"18,241","7,746","1,374",56,"27,417",0,0,0,"27,417"
Jan-1990,LGA,"23,451","5,594","1,756",58,"30,859",0,0,0,"30,859"
Jan-1990,LNS,0,"1,122","7,082",302,"8,506","3,684",596,"4,280","12,786"
Jan-1990,LWB,10,160,669,38,877,312,40,352,"1,229"
Jan-1990,LYH,170,994,"2,407",101,"3,672","1,526",34,"1,560","5,232"
Jan-1990,MDT,"1,446","3,477","1,896",444,"7,263","2,525",886,"3,411","10,674"
Jan-1990,MGW,10,788,"1,557",194,"2,549","1,738",232,"1,970","4,519"
Jan-1990,MMU,0,6,"10,536",93,"10,635","5,308",10,"5,318","15,953"
Jan-1990,ORF,"4,404",713,"5,783","1,012","11,912","1,061",1,"1,062","12,974"
Jan-1990,PHF,183,"2,016","3,461","1,153","6,813","3,650","5,512","9,162","15,975"
Jan-1990,PHL,"18,314","10,575","3,886",91,"32,866",0,0,0,"32,866"
Jan-1990,PIT,"21,700","8,274","1,851",575,"32,400",0,0,0,"32,400"
Jan-1990,PKB,0,652,"1,648",390,"2,690","1,874",904,"2,778","5,468"
Jan-1990,PNE,0,297,"6,212","1,426","7,935","6,484",14,"6,498","14,433"
Jan-1990,POU,0,"1,194","5,149",33,"6,376","6,572",96,"6,668","13,044"
Jan-1990,RDG,2,"1,352","3,845",122,"5,321","3,368",233,"3,601","8,922"
Jan-1990,RIC,"3,093","1,997","5,339","1,230","11,659",696,996,"1,692","13,351"
Jan-1990,ROA,"1,265","1,931","2,851",73,"6,120","3,618",40,"3,658","9,778"
Jan-1990,ROC,"4,030","2,000","3,515",104,"9,649","3,622",84,"3,706","13,355"
Jan-1990,SYR,"4,457","3,995","3,239",619,"12,310",771,360,"1,131","13,441"
Jan-1990,TEB,2,"2,198","11,827",9,"14,036","2,542",0,"2,542","16,578"
Jan-1990,TTN,0,241,"6,457",636,"7,334","4,369",274,"4,643","11,977"
Jan-1990,UCA,197,"1,399","2,011",290,"3,897","1,486",24,"1,510","5,407"
Feb-1990,ABE,"1,035","1,683","3,817",246,"6,781","2,825",430,"3,255","10,036"
Feb-1990,ACY,583,"1,318","2,535",636,"5,072","1,039","1,266","2,305","7,377"
Feb-1990,ADW,10,0,998,"6,974","7,982",426,"2,815","3,241","11,223"
Feb-1990,AGC,0,977,"6,307",28,"7,312","5,594",60,"5,654","12,966"
Feb-1990,ALB,"2,403","6,848","3,551",511,"13,313",151,105,256,"13,569"
Feb-1990,AVP,455,"1,160","1,554",168,"3,337",844,324,"1,168","4,505"
Feb-1990,BGM,330,"2,055","1,124",57,"3,566",415,32,447,"4,013"
Feb-1990,BUF,"5,185","1,792","2,300",139,"9,416",592,106,698,"10,114"
Feb-1990,BWI,"12,127","6,861","3,868",211,"23,067",84,30,114,"23,181"
Feb-1990,CDW,0,"1,131","6,789",0,"7,920","7,066",0,"7,066","14,986"
Feb-1990,CHO,246,920,"1,687",111,"2,964",807,121,928,"3,892"
Feb-1990,CKB,0,393,"2,086",22,"2,501","2,828",14,"2,842","5,343"
Feb-1990,CRW,976,"1,043","2,646",315,"4,980",901,214,"1,115","6,095"
Feb-1990,CXY,0,5,"2,145",83,"2,233","1,806",157,"1,963","4,196"
Feb-1990,DCA,"14,944","4,269","4,843",27,"24,083",0,0,0,"24,083"
Feb-1990,ELM,283,"1,024","1,131",21,"2,459","2,018",32,"2,050","4,509"
Feb-1990,ERI,426,920,"1,859",37,"3,242",956,22,978,"4,220"
Feb-1990,EWR,"19,932","6,315","1,705",41,"27,993",0,0,0,"27,993"
Feb-1990,FRG,0,272,"8,191",30,"8,493","5,649",10,"5,659","14,152"
Feb-1990,HGR,49,480,"2,487",221,"3,237","2,203",108,"2,311","5,548"
Feb-1990,HLG,0,6,"1,160",79,"1,245",384,298,682,"1,927"
Feb-1990,HPN,309,"2,708","7,773",13,"10,803","1,742",0,"1,742","12,545"
Feb-1990,HTS,328,578,"1,454",29,"2,389",455,28,483,"2,872"
Feb-1990,IAD,"9,522","2,991","4,667",226,"17,406",72,12,84,"17,490"
Feb-1990,IAG,11,54,"1,057",811,"1,933","1,956","1,166","3,122","5,055"
Feb-1990,ILG,4,269,"5,948",409,"6,630","5,876",876,"6,752","13,382"
Feb-1990,IPT,0,745,"1,648",50,"2,443",915,26,941,"3,384"
Feb-1990,ISP,825,"1,828","5,124",278,"8,055","4,978",82,"5,060","13,115"
Feb-1990,ITH,156,"1,536","1,172",17,"2,881","1,318",14,"1,332","4,213"
Feb-1990,JFK,"16,254","7,425","1,419",30,"25,128",0,0,0,"25,128"
Feb-1990,LGA,"21,096","4,919","1,642",27,"27,684",0,0,0,"27,684"
Feb-1990,LNS,0,"1,119","6,320",302,"7,741","3,074",708,"3,782","11,523"
Feb-1990,LWB,8,152,630,9,799,347,44,391,"1,190"
Feb-1990,LYH,169,879,"2,566",98,"3,712","1,666",94,"1,760","5,472"
Feb-1990,MDT,"1,334","3,150","1,776",314,"6,574","1,908",495,"2,403","8,977"
Feb-1990,MGW,0,535,"1,281",112,"1,928","1,476",90,"1,566","3,494"
Feb-1990,MMU,0,51,"9,142",163,"9,356","5,160",8,"5,168","14,524"
Feb-1990,ORF,"3,595",678,"4,385",796,"9,454",650,9,659,"10,113"
Feb-1990,PHF,161,"1,787","3,012","1,119","6,079","3,563","4,544","8,107","14,186"
Feb-1990,PHL,"16,917","9,994","3,819",90,"30,820",0,0,0,"30,820"
Feb-1990,PIT,"19,697","7,363","1,636",488,"29,184",0,0,0,"29,184"
Feb-1990,PKB,0,610,"1,666",345,"2,621","1,852","1,060","2,912","5,533"
Feb-1990,PNE,0,242,"5,254",842,"6,338","5,082",34,"5,116","11,454"
Feb-1990,POU,0,948,"4,140",43,"5,131","4,904",138,"5,042","10,173"
Feb-1990,RDG,6,"1,308","3,400",115,"4,829","3,002",229,"3,231","8,060"
Feb-1990,RIC,"2,936","1,842","4,974","1,210","10,962",746,"1,164","1,910","12,872"
Feb-1990,ROA,"1,163","1,806","2,516",64,"5,549","4,082",58,"4,140","9,689"
Feb-1990,ROC,"3,576","1,898","2,931",133,"8,538","3,103",72,"3,175","11,713"
Feb-1990,SYR,"3,772","4,079","2,829",424,"11,104",712,235,947,"12,051"
Feb-1990,TEB,2,"1,920","10,482",19,"12,423","2,420",0,"2,420","14,843"
Feb-1990,TTN,0,240,"5,469",470,"6,179","4,527",255,"4,782","10,961"
Feb-1990,UCA,183,"1,206","1,794",174,"3,357","1,354",0,"1,354","4,711"
Mar-1990,ABE,"1,164","1,746","4,706",316,"7,932","3,420",645,"4,065","11,997"
Mar-1990,ACY,707,"1,677","3,101",871,"6,356","1,573","1,836","3,409","9,765"
Mar-1990,ADW,0,0,"1,266","6,880","8,146",385,"2,650","3,035","11,181"
Mar-1990,AGC,0,"1,190","8,552",49,"9,791","8,316",30,"8,346","18,137"
Mar-1990,ALB,"2,613","7,124","5,096",794,"15,627",190,129,319,"15,946"
Mar-1990,AVP,506,"1,191","1,901",209,"3,807","1,245",285,"1,530","5,337"
Mar-1990,BGM,377,"2,553","1,467",47,"4,444",668,20,688,"5,132"
Mar-1990,BUF,"5,771","2,265","2,565",247,"10,848",760,84,844,"11,692"
Mar-1990,BWI,"13,572","7,501","4,529",216,"25,818",36,24,60,"25,878"
Mar-1990,CDW,0,"1,195","8,395",0,"9,590","10,396",4,"10,400","19,990"
Mar-1990,CHO,284,"1,205","2,283",135,"3,907",845,59,904,"4,811"
Mar-1990,CKB,0,435,"2,687",26,"3,148","3,962",134,"4,096","7,244"
Mar-1990,CRW,930,"1,307","3,202",294,"5,733","1,368",298,"1,666","7,399"
Mar-1990,CXY,0,11,"2,851",73,"2,935","2,620",258,"2,878","5,813"
Mar-1990,DCA,"16,849","5,158","5,440",14,"27,461",0,0,0,"27,461"
Mar-1990,ELM,300,"1,084","1,569",31,"2,984","2,330",114,"2,444","5,428"
Mar-1990,ERI,481,"1,041","2,567",17,"4,106","1,574",16,"1,590","5,696"
Mar-1990,EWR,"22,820","7,165","2,061",53,"32,099",0,0,0,"32,099"
Mar-1990,FRG,0,319,"10,011",60,"10,390","7,023",2,"7,025","17,415"
Mar-1990,HGR,2,512,"3,122",297,"3,933","2,989",262,"3,251","7,184"
Mar-1990,HLG,0,14,"1,690",149,"1,853",658,690,"1,348","3,201"
Mar-1990,HPN,366,"3,421","9,868",21,"13,676","3,403",0,"3,403","17,079"
Mar-1990,HTS,298,721,"1,604",49,"2,672",643,32,675,"3,347"
Mar-1990,IAD,"10,771","3,574","5,339",289,"19,973",84,0,84,"20,057"
Mar-1990,IAG,18,75,"1,363","1,205","2,661","2,208","1,590","3,798","6,459"
Mar-1990,ILG,7,305,"7,260",638,"8,210","7,616","1,036","8,652","16,862"
Mar-1990,IPT,0,894,"2,226",56,"3,176","1,612",4,"1,616","4,792"
Mar-1990,ISP,882,"1,944","6,938",452,"10,216","7,669",82,"7,751","17,967"
Mar-1990,ITH,184,"1,838","1,678",14,"3,714","2,064",2,"2,066","5,780"
Mar-1990,JFK,"18,401","8,493","1,616",55,"28,565",0,0,0,"28,565"
Mar-1990,LGA,"23,665","5,622","2,014",57,"31,358",0,0,0,"31,358"
Mar-1990,LNS,0,"1,309","7,482",410,"9,201","3,026",840,"3,866","13,067"
Mar-1990,LWB,2,176,889,20,"1,087",231,64,295,"1,382"
Mar-1990,LYH,169,"1,010","2,908",130,"4,217","2,182",100,"2,282","6,499"
Mar-1990,MDT,"1,459","3,430","2,152",439,"7,480","3,128","1,086","4,214","11,694"
Mar-1990,MGW,0,682,"1,638",329,"2,649","1,964",630,"2,594","5,243"
Mar-1990,MMU,0,87,"11,693",169,"11,949","6,140",8,"6,148","18,097"
Mar-1990,ORF,"3,961",759,"5,473",979,"11,172",959,0,959,"12,131"
Mar-1990,PHF,175,"1,987","3,464","1,044","6,670","3,360","3,074","6,434","13,104"
Mar-1990,PHL,"19,712","10,910","4,520",60,"35,202",0,0,0,"35,202"
Mar-1990,PIT,"22,122","8,216","2,011",557,"32,906",0,0,0,"32,906"
Mar-1990,PKB,0,773,"2,434",512,"3,719","2,926","1,480","4,406","8,125"
Mar-1990,PNE,0,276,"6,426",849,"7,551","7,490",58,"7,548","15,099"
Mar-1990,POU,0,907,"5,494",24,"6,425","7,130",66,"7,196","13,621"
Mar-1990,RDG,9,"1,276","3,721",149,"5,155","3,157",414,"3,571","8,726"
Mar-1990,RIC,"3,215","2,128","5,778","1,238","12,359",900,"1,078","1,978","14,337"
Mar-1990,ROA,"1,232","2,024","2,984",90,"6,330","3,842",96,"3,938","10,268"
Mar-1990,ROC,"4,110","2,148","4,130",136,"10,524","4,563",185,"4,748","15,272"
Mar-1990,SYR,"4,182","5,235","3,859",533,"13,809","1,006",481,"1,487","15,296"
Mar-1990,TEB,4,"2,335","12,603",28,"14,970","2,896",4,"2,900","17,870"
Mar-1990,TTN,31,319,"6,748",755,"7,853","4,673",181,"4,854","12,707"
Mar-1990,UCA,192,"1,340","2,378",247,"4,157","2,222",98,"2,320","6,477"
Apr-1990,ABE,"1,119","1,900","4,584",255,"7,858","3,322",488,"3,810","11,668"
Apr-1990,ACY,720,"1,573","3,241",863,"6,397","1,749","2,090","3,839","10,236"
Apr-1990,ADW,12,0,"1,018","5,886","6,916",208,"1,559","1,767","8,683"
Apr-1990,AGC,0,"1,016","9,217",40,"10,273","8,406",16,"8,422","18,695"
Apr-1990,ALB,"2,569","6,917","4,761",585,"14,832",112,52,164,"14,996"
Apr-1990,AVP,487,"1,286","2,099",99,"3,971","1,079",52,"1,131","5,102"
Apr-1990,BGM,369,"2,543","1,534",54,"4,500",622,66,688,"5,188"
Apr-1990,BUF,"5,521","2,049","2,740",315,"10,625",706,120,826,"11,451"
Apr-1990,BWI,"13,130","7,349","4,708",234,"25,421",118,16,134,"25,555"
Apr-1990,CDW,0,836,"9,784",15,"10,635","11,916",2,"11,918","22,553"
Apr-1990,CHO,284,"1,173","2,723",171,"4,351",786,120,906,"5,257"
Apr-1990,CKB,0,552,"2,594",11,"3,157","4,246",4,"4,250","7,407"
Apr-1990,CRW,798,"1,261","3,428",411,"5,898","1,288",200,"1,488","7,386"
Apr-1990,CXY,0,11,"3,084",85,"3,180","2,381",104,"2,485","5,665"
Apr-1990,DCA,"16,188","5,090","5,575",14,"26,867",0,0,0,"26,867"
Apr-1990,ELM,299,"1,080","1,654",22,"3,055","2,646",56,"2,702","5,757"
Apr-1990,ERI,468,"1,015","3,041",29,"4,553","1,884",16,"1,900","6,453"
Apr-1990,EWR,"22,845","7,224","1,846",47,"31,962",0,0,0,"31,962"
Apr-1990,FRG,0,269,"10,585",52,"10,906","6,925",1,"6,926","17,832"
Apr-1990,HGR,1,550,"3,618",277,"4,446","2,569",306,"2,875","7,321"
Apr-1990,HLG,0,19,"1,825",68,"1,912",634,182,816,"2,728"
Apr-1990,HPN,364,"3,397","10,227",14,"14,002","2,984",0,"2,984","16,986"
Apr-1990,HTS,285,681,"1,857",72,"2,895",724,14,738,"3,633"
Apr-1990,IAD,"10,171","3,941","5,534",223,"19,869",121,0,121,"19,990"
Apr-1990,IAG,6,53,"2,071","1,741","3,871","3,318","1,892","5,210","9,081"
Apr-1990,ILG,5,301,"8,272",620,"9,198","8,488","1,242","9,730","18,928"
Apr-1990,IPT,0,850,"2,602",58,"3,510","1,596",14,"1,610","5,120"
Apr-1990,ISP,863,"1,978","6,740",279,"9,860","6,460",86,"6,546","16,406"
Apr-1990,ITH,175,"1,869","1,925",20,"3,989","1,974",10,"1,984","5,973"
Apr-1990,JFK,"17,291","8,338","1,562",43,"27,234",0,0,0,"27,234"
Apr-1990,LGA,"23,204","5,673","1,892",49,"30,818",0,0,0,"30,818"
Apr-1990,LNS,0,"1,181","7,961",338,"9,480","3,607",638,"4,245","13,725"
Apr-1990,LWB,5,174,"1,089",8,"1,276",443,0,443,"1,719"
Apr-1990,LYH,171,984,"3,384",131,"4,670","2,110",176,"2,286","6,956"
Apr-1990,MDT,"1,399","3,839","2,129",463,"7,830","3,074","1,089","4,163","11,993"
Apr-1990,MGW,0,858,"1,825",266,"2,949","1,872",186,"2,058","5,007"
Apr-1990,MMU,0,59,"12,898",150,"13,107","6,596",0,"6,596","19,703"
Apr-1990,ORF,"4,212",840,"5,972","1,213","12,237",761,0,761,"12,998"
Apr-1990,PHF,177,"2,117","3,351",924,"6,569","3,268","3,148","6,416","12,985"
Apr-1990,PHL,"19,408","10,776","4,391",105,"34,680",0,0,0,"34,680"
Apr-1990,PIT,"21,487","8,228","1,958",598,"32,271",0,0,0,"32,271"
Apr-1990,PKB,0,632,"2,140",342,"3,114","2,178",936,"3,114","6,228"
Apr-1990,PNE,0,283,"6,851","1,083","8,217","6,694",18,"6,712","14,929"
Apr-1990,POU,0,752,"5,226",30,"6,008","6,776",54,"6,830","12,838"
Apr-1990,RDG,5,"1,097","3,981",113,"5,196","3,328",180,"3,508","8,704"
Apr-1990,RIC,"3,208","1,965","5,748","1,224","12,145",621,766,"1,387","13,532"
Apr-1990,ROA,"1,108","1,992","2,921",101,"6,122","4,320",162,"4,482","10,604"
Apr-1990,ROC,"3,943","2,103","3,968",96,"10,110","4,333",80,"4,413","14,523"
Apr-1990,SYR,"4,016","5,485","3,981",706,"14,188",850,465,"1,315","15,503"
Apr-1990,TEB,7,"2,161","12,263",24,"14,455","2,332",0,"2,332","16,787"
Apr-1990,TTN,33,286,"7,210",674,"8,203","4,632",452,"5,084","13,287"
Apr-1990,UCA,192,"1,036","2,332",316,"3,876","1,830",0,"1,830","5,706"
May-1990,ABE,"1,205","1,789","4,982",293,"8,269","3,227",584,"3,811","12,080"
May-1990,ACY,794,"1,588","3,458",821,"6,661","1,117","1,460","2,577","9,238"
May-1990,ADW,14,0,938,"7,156","8,108",237,"2,774","3,011","11,119"
May-1990,AGC,0,"1,100","7,722",34,"8,856","6,820",8,"6,828","15,684"
May-1990,ALB,"2,710","7,329","5,073",726,"15,838",121,115,236,"16,074"
May-1990,AVP,571,"1,305","2,282",224,"4,382","1,171",174,"1,345","5,727"
May-1990,BGM,376,"2,731","1,616",44,"4,767",828,16,844,"5,611"
May-1990,BUF,"5,863","2,184","3,299",238,"11,584",902,96,998,"12,582"
May-1990,BWI,"13,496","7,539","5,102",239,"26,376",79,4,83,"26,459"
May-1990,CDW,0,"1,025","10,429",14,"11,468","13,283",4,"13,287","24,755"
May-1990,CHO,280,"1,226","2,615",182,"4,303",807,137,944,"5,247"
May-1990,CKB,0,581,"2,095",34,"2,710","3,306",6,"3,312","6,022"
May-1990,CRW,820,"1,336","3,446",385,"5,987","1,342",306,"1,648","7,635"
May-1990,CXY,0,6,"3,053",175,"3,234","2,482",132,"2,614","5,848"
May-1990,DCA,"16,889","5,207","5,945",31,"28,072",0,0,0,"28,072"
May-1990,ELM,240,"1,141","1,868",44,"3,293","3,726",46,"3,772","7,065"
May-1990,ERI,430,"1,106","3,461",64,"5,061","1,706",22,"1,728","6,789"
May-1990,EWR,"23,664","6,982","2,086",50,"32,782",0,0,0,"32,782"
May-1990,FRG,0,192,"10,964",47,"11,203","7,819",0,"7,819","19,022"
May-1990,HGR,1,548,"3,070",328,"3,947","2,742",272,"3,014","6,961"
May-1990,HLG,0,16,"1,626",134,"1,776",632,346,978,"2,754"
May-1990,HPN,429,"3,355","11,539",8,"15,331","3,762",0,"3,762","19,093"
May-1990,HTS,300,691,"1,636",46,"2,673",639,12,651,"3,324"
May-1990,IAD,"10,740","4,854","6,292",496,"22,382",84,0,84,"22,466"
May-1990,IAG,4,62,"2,241","1,017","3,324","4,202","1,476","5,678","9,002"
May-1990,ILG,8,327,"7,874",595,"8,804","8,404",996,"9,400","18,204"
May-1990,IPT,0,924,"2,438",120,"3,482","1,286",36,"1,322","4,804"
May-1990,ISP,898,"2,076","7,486",362,"10,822","7,298",44,"7,342","18,164"
May-1990,ITH,184,"1,816","1,881",10,"3,891","1,896",8,"1,904","5,795"
May-1990,JFK,"17,848","8,885","1,914",49,"28,696",0,0,0,"28,696"
May-1990,LGA,"23,232","5,905","2,244",46,"31,427",0,0,0,"31,427"
May-1990,LNS,0,"1,357","7,698",379,"9,434","3,331",644,"3,975","13,409"
May-1990,LWB,12,282,"1,674",30,"1,998",457,4,461,"2,459"
May-1990,LYH,196,"1,038","3,067",145,"4,446","1,920",68,"1,988","6,434"
May-1990,MDT,"1,435","3,902","2,169",587,"8,093","3,015","1,178","4,193","12,286"
May-1990,MGW,0,938,"2,097",244,"3,279","1,852",242,"2,094","5,373"
May-1990,MMU,0,148,"13,170",150,"13,468","9,218",14,"9,232","22,700"
May-1990,ORF,"4,719",886,"6,109","1,209","12,923",580,0,580,"13,503"
May-1990,PHF,194,"2,146","3,539","1,164","7,043","2,870","4,110","6,980","14,023"
May-1990,PHL,"19,906","10,881","4,988",61,"35,836",0,0,0,"35,836"
May-1990,PIT,"21,901","8,423","2,105",638,"33,067",0,0,0,"33,067"
May-1990,PKB,0,663,"2,115",464,"3,242","2,434","1,454","3,888","7,130"
May-1990,PNE,0,339,"8,059",956,"9,354","7,838",38,"7,876","17,230"
May-1990,POU,0,777,"5,678",74,"6,529","6,108",80,"6,188","12,717"
May-1990,RDG,8,"1,178","4,785",287,"6,258","3,878",548,"4,426","10,684"
May-1990,RIC,"3,178","2,079","5,848","1,215","12,320",881,"1,064","1,945","14,265"
May-1990,ROA,"1,185","2,064","2,942",102,"6,293","4,150",110,"4,260","10,553"
May-1990,ROC,"4,274","2,119","4,700",128,"11,221","5,158",88,"5,246","16,467"
May-1990,SYR,"4,364","5,948","4,305",679,"15,296",842,744,"1,586","16,882"
May-1990,TEB,6,"2,253","14,017",29,"16,305","2,718",0,"2,718","19,023"
May-1990,TTN,33,330,"8,392",403,"9,158","4,469",65,"4,534","13,692"
May-1990,UCA,203,"1,242","3,095",396,"4,936","1,910",32,"1,942","6,878"
Jun-1990,ABE,"1,186","1,854","5,287",255,"8,582","3,845",528,"4,373","12,955"
Jun-1990,ACY,864,"1,464","3,427",983,"6,738","1,607","1,830","3,437","10,175"
Jun-1990,ADW,6,0,"1,386","7,410","8,802",500,"3,356","3,856","12,658"
Jun-1990,AGC,0,"1,085","9,363",39,"10,487","9,506",32,"9,538","20,025"
Jun-1990,ALB,"2,670","7,132","5,088",711,"15,601",202,88,290,"15,891"
Jun-1990,AVP,568,"1,363","2,416",121,"4,468","1,101",54,"1,155","5,623"
Jun-1990,BGM,358,"2,537","1,618",91,"4,604",792,34,826,"5,430"
Jun-1990,BUF,"5,624","2,158","3,315",293,"11,390",742,66,808,"12,198"
Jun-1990,BWI,"12,867","7,448","5,067",159,"25,541",67,12,79,"25,620"
Jun-1990,CDW,0,"1,040","10,652",4,"11,696","14,846",0,"14,846","26,542"
Jun-1990,CHO,265,"1,230","2,697",197,"4,389",783,119,902,"5,291"
Jun-1990,CKB,0,466,"2,601",110,"3,177","2,754",32,"2,786","5,963"
Jun-1990,CRW,784,"1,339","3,670",269,"6,062","1,026",296,"1,322","7,384"
Jun-1990,CXY,0,20,"3,482",258,"3,760","2,674",104,"2,778","6,538"
Jun-1990,DCA,"16,290","5,132","5,772",8,"27,202",0,0,0,"27,202"
Jun-1990,ELM,228,"1,104","1,845",59,"3,236","4,994",40,"5,034","8,270"
Jun-1990,ERI,412,"1,036","3,121",99,"4,668","1,342",56,"1,398","6,066"
Jun-1990,EWR,"23,201","7,196","1,900",60,"32,357",0,0,0,"32,357"
Jun-1990,FRG,0,260,"12,258",112,"12,630","8,482",38,"8,520","21,150"
Jun-1990,HGR,1,581,"3,963",316,"4,861","3,854",144,"3,998","8,859"
Jun-1990,HLG,0,7,"1,892",159,"2,058",722,184,906,"2,964"
Jun-1990,HPN,441,"3,041","12,163",12,"15,657","4,350",0,"4,350","20,007"
Jun-1990,HTS,300,710,"1,977",43,"3,030",687,14,701,"3,731"
Jun-1990,IAD,"10,183","5,055","5,948",211,"21,397",159,0,159,"21,556"
Jun-1990,IAG,4,102,"2,318","1,158","3,582","3,740","1,968","5,708","9,290"
Jun-1990,ILG,12,280,"8,313",633,"9,238","8,788","1,140","9,928","19,166"
Jun-1990,IPT,0,836,"2,439",52,"3,327","1,414",36,"1,450","4,777"
Jun-1990,ISP,859,"2,123","8,335",396,"11,713","9,237",80,"9,317","21,030"
